beta,bookValuePerShare,currentRatio,divGrowthRate3Year,dividendAmount,dividendDate,dividendPayAmount,dividendPayDate,dividendYield,epsChange,epsChangePercentTTM,epsChangeYear,epsTTM,grossMarginMRQ,grossMarginTTM,high52,interestCoverage,low52,ltDebtToEquity,marketCap,marketCapFloat,netProfitMarginMRQ,netProfitMarginTTM,operatingMarginMRQ,operatingMarginTTM,pbRatio,pcfRatio,peRatio,pegRatio,prRatio,quickRatio,returnOnAssets,returnOnEquity,returnOnInvestment,revChangeIn,revChangeTTM,revChangeYear,sharesOutstanding,shortIntDayToCover,shortIntToFloat,symbol,totalDebtToCapital,totalDebtToEquity,vol10DayAvg,vol1DayAvg,vol3MonthAvg
0.72208,9.16081,0.0,0.0,0.72,2019-05-07 00:00:00.0,0.18,2019-08-22 00:00:00.0,2.47,0.0,13.26463,67.38755,1.62221,0.0,0.0,37.4,0.0,27.81,2.61825,1077.086,36.38145,28.92847,26.60974,34.55616,32.25995,1.38409,15.40168,17.99397,1.356538,4.73563,0.0,1.20822,8.52177,0.0,0.0,34.298,0.0,36.89914,0.0,0.0,HFWA,0.0,5.82094,124611.0,124610.0,2571950.0
1.18773,2.98571,0.98061,0.0,3.44,2019-05-23 00:00:00.0,0.86,2019-09-09 00:00:00.0,1.54,0.0,46.58763,0.0,18.47567,15.76923,20.75877,262.32,13.08333,173.8,95.71337,9286.097,40.60795,5.67308,9.5204,7.74038,10.98783,5.94803,9.2491,12.09591,0.259638,1.10786,0.91582,11.93182,48.64371,16.03537,0.0,10.42023,0.0,41.55225,0.0,0.0,HII,48.90487,95.71337,275213.0,275210.0,6109470.0
0.90555,0.0,1.52162,0.0,0.0,,0.0,,0.0,0.0,0.0,73.62455,0.0,31.85554,30.82292,6.113,0.11384,2.11,50.0122,148.055,49.71782,0.0,0.0,0.54619,0.0,1.64248,0.0,0.0,0.0,0.35808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.65979,0.0,0.0,HIL,34.99352,54.20346,147283.0,147280.0,2876410.0
0.77388,0.0,2.44369,0.0,0.0,,0.0,,0.0,0.0,0.0,86.58873,1.04334,44.6098,45.34369,119.85,14.8542,80.235,48.2811,5977.022,50.88916,8.35757,5.68625,9.56939,8.63444,8.90733,36.3484,111.7565,0.0,6.1773,1.61938,4.38031,7.74753,5.81706,0.78389,7.04219,0.0,51.26091,0.0,0.0,HAE,34.39333,52.42353,604503.0,604500.0,11445160.0
0.51842,0.0,0.0,0.0,0.354,2019-07-18 00:00:00.0,0.0295,2019-08-01 00:00:00.0,7.08,0.0,0.0,0.0,0.0,0.0,0.0,5.12,0.0,4.14,0.0,639.7477,127.9495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.9495,0.0,0.0,HIO,0.0,0.0,295648.0,295650.0,5595360.0
1.31642,0.0,2.21676,0.0,0.72,2019-06-04 00:00:00.0,0.18,2019-09-26 00:00:00.0,3.2,0.0,323.2624,232.3344,1.9578,8.4539,11.64555,47.03,2.97902,20.98,107.3087,19664.52,871.6227,2.64947,7.14822,6.36221,10.32844,2.04269,5.8823,11.49249,0.035552,0.81963,1.57004,6.5734,19.08737,8.14379,0.0,8.6545,0.0,873.9785,0.0,0.0,HAL,51.71082,107.3087,14992376.0,14992380.0,238147700.0
1.10447,7.71716,1.87531,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,20.15059,0.0,2.39,0.05705,0.701,149.3768,37.13654,33.65503,0.0,0.0,0.69236,0.0,0.56653,0.0,0.0,0.0,0.23391,0.39235,0.0,0.0,0.0,34.76925,10.26678,0.0,42.60243,0.0,0.0,HDSN,66.657,199.913,676042.0,676040.0,11634520.0
0.72904,0.0,0.0,0.0,0.558,2019-07-18 00:00:00.0,0.0465,2019-08-01 00:00:00.0,8.13,0.0,0.0,0.0,0.0,0.0,0.0,6.98,0.0,5.42,0.0,588.8457,85.47127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.83756,0.0,0.0,HIX,0.0,0.0,250558.0,250560.0,3948940.0
0.83419,5.71881,0.0,0.0,1.9,2019-05-10 00:00:00.0,0.475,2019-09-04 00:00:00.0,4.47,0.0,0.0,0.0,1.35605,64.87007,65.79386,52.0,1.67231,37.09,98.98794,4402.789,102.0234,4.86531,21.31721,17.53683,26.09739,2.04413,11.26407,31.31153,0.0,6.18404,0.0,3.22176,6.61086,3.47057,0.0,0.0,0.0,103.6926,0.0,0.0,HIW,48.13259,98.98794,539889.0,539890.0,11622970.0
1.03417,1.61887,2.7741,0.0,2.72,2019-07-31 00:00:00.0,0.68,2019-08-15 00:00:00.0,2.59,0.0,0.0,140.7459,2.76459,56.33165,52.1875,109.6,2.56547,76.84,102.4739,13229.79,115.5428,3.64869,7.67009,4.93195,9.73925,7.99671,25.12274,38.02372,0.0,2.87866,2.25577,7.29529,21.85462,8.96658,0.0,0.0,0.0,125.8541,0.0,0.0,HAS,50.80781,103.2843,771611.0,771610.0,22794840.0
0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34,0.0,9.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HCAC,0.0,0.0,40718.0,0.0,0.0
1.40552,4.97812,1.80255,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.52608,0.0,0.0,29.01,0.0,18.85,11.57938,593.8622,14.57219,0.0,3.00632,0.0,4.41074,2.36132,20.19527,48.81387,0.0,1.40456,1.39315,3.50116,5.07462,4.15986,0.0,14.69086,0.0,23.12547,0.0,0.0,HCCI,10.35074,11.57938,48671.0,48670.0,1360180.0
1.47519,0.0,2.22016,0.0,0.0,,0.0,,0.0,0.0,79.456,61.83317,0.0,57.27963,54.05631,6.7,0.02146,1.915,67.37483,74.99834,33.93412,0.0,0.0,0.12056,1.21423,0.93341,10.19276,0.0,0.0,0.61365,1.12009,0.0,0.0,0.0,0.0,41.98072,0.0,37.68761,0.0,0.0,HBIO,41.21851,70.12159,542294.0,542290.0,5641160.0
0.0,0.0,0.0,0.0,0.0,2018-06-07 00:00:00.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HCCH,0.0,0.0,4765.0,0.0,0.0
0.79578,6.12072,1.93252,0.0,0.36,2019-06-27 00:00:00.0,0.18,2019-07-10 00:00:00.0,2.2,0.0,29.21738,0.0,0.84618,33.60286,34.20011,22.84,74.45545,15.16,5.78048,485.9497,24.31576,10.49661,9.64685,12.7913,12.07382,3.75566,15.38448,19.31031,0.660919,1.73362,0.0,14.27938,22.06249,18.41202,5.48182,1.4594,0.0,29.73988,0.0,0.0,HCKT,5.4646,5.78048,155362.0,155360.0,3090630.0
1.37676,7.67155,0.0,0.0,0.56,2019-06-14 00:00:00.0,0.14,2019-07-01 00:00:00.0,4.18,0.0,26.38892,13.95207,1.23257,0.0,0.0,16.525,0.0,11.12,82.22533,14032.76,1036.854,31.37599,31.13641,36.89746,36.4353,1.37186,7.52831,10.87971,0.412283,3.07264,0.0,1.33867,13.22907,0.0,1.32576,16.39975,0.0,1046.44,0.0,0.0,HBAN,0.0,107.2603,9146254.0,9146250.0,220145670.0
0.0,0.0,1.34794,0.0,0.36,2019-05-30 00:00:00.0,0.09,2019-09-16 00:00:00.0,2.07,0.0,0.0,0.0,1.48172,23.8848,25.06217,31.3,0.0,16.22,50.73004,240.4745,4.3625,0.0,2.75514,0.0,4.11458,3.80943,9.33374,11.71611,0.0,0.32412,0.58966,6.58474,36.92511,19.76207,0.0,0.0,0.0,13.85221,0.0,0.0,HBB,59.89662,149.3556,32266.0,32270.0,721310.0
0.14729,24.60062,0.0,0.0,0.0,,1.0,2017-07-07 00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.16,0.0,16.76,8.49117,28.31919,1.18899,0.0,0.0,0.0,0.0,1.05463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48268,0.0,0.0,GYRO,7.8266,8.49117,343.0,340.0,17570.0
1.07003,0.0,1.65956,0.0,0.6,2019-05-13 00:00:00.0,0.15,2019-09-04 00:00:00.0,3.6,0.0,3.60596,0.0,1.50009,40.21148,39.64711,22.52,3.49091,11.57,348.3006,6018.492,356.9955,5.00509,7.89699,9.32215,12.57039,5.79795,8.8688,11.09933,3.078051,0.86966,0.63511,7.20237,62.68265,9.65939,0.0,5.45391,0.0,361.471,0.0,0.0,HBI,79.78937,394.7891,3679359.0,3679360.0,97102140.0
0.0,0.0,0.0,0.0,0.829009,2019-06-13 00:00:00.0,0.212863,2019-09-17 00:00:00.0,3.81,0.0,0.0,0.0,0.0,0.0,0.0,25.05,0.0,19.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GYC,0.0,0.0,1862.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07,0.0,19.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GYB,0.0,0.0,8488.0,0.0,0.0
0.0,0.0,0.0,0.0,0.015176,2019-03-07 00:00:00.0,0.007588,2019-09-30 00:00:00.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,7.83,0.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HBM,0.0,0.0,714658.0,0.0,0.0
0.0,0.0,0.0,0.0,1.27,2019-06-20 00:00:00.0,0.0,,11.46,0.0,0.0,0.0,0.0,0.0,0.0,15.65,0.0,10.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HGLB,0.0,0.0,97792.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEXO,0.0,0.0,4762132.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.59,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HJV,0.0,0.0,3197.0,0.0,0.0
1.75913,20.42625,2.20315,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,18.9463,19.70203,5.754,0.0,1.5647,242.5676,60.26597,18.02971,0.0,0.0,0.0,0.0,1.01801,0.0,0.0,0.0,0.07183,0.89667,0.0,0.0,0.0,0.61162,8.18827,0.0,26.54889,0.0,0.0,HBP,71.05134,245.4392,14092.0,14090.0,361300.0
0.0,0.0,0.0,0.0,0.924,2019-06-20 00:00:00.0,0.077,2019-06-28 00:00:00.0,6.83,0.0,0.0,0.0,0.0,0.0,0.0,16.07,0.0,12.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HFRO,0.0,0.0,117889.0,0.0,0.0
0.94816,1.2192,0.0,0.0,0.46,2018-10-02 00:00:00.0,0.23,2019-04-23 00:00:00.0,2.36,0.0,15.24861,0.0,0.82911,0.0,0.0,20.36,0.0,13.03,11.09951,129.3932,5.35903,7.38764,14.3992,7.45879,16.84366,1.39295,0.0,23.47095,1.539219,3.60658,0.0,0.55902,5.7515,0.0,0.71775,8.96113,0.0,6.64919,0.0,0.0,HFBC,0.0,74.66707,3839.0,3840.0,142170.0
0.80591,0.0,1.05479,0.0,1.6,2019-05-31 00:00:00.0,0.4,2019-06-28 00:00:00.0,1.18,0.0,17.23493,4.50303,9.22687,83.69418,83.56744,147.42,4.24667,101.3,0.0,46273.11,269.4492,9.43517,8.08022,15.26724,14.62812,0.0,7.45859,14.65069,0.850058,0.96864,0.88596,9.5689,0.0,13.13819,1.97979,7.55843,0.0,342.3074,0.0,0.0,HCA,106.9257,0.0,1473416.0,1473420.0,38401440.0
0.0,0.0,3.83544,0.0,0.2,2019-05-02 00:00:00.0,0.05,2019-08-12 00:00:00.0,0.8,0.0,29.23674,0.0,11.88673,49.67538,46.14274,33.49,18.24709,20.881,41.35196,1290.932,51.36837,29.19638,46.89103,38.86516,35.07327,1.57629,1.79133,2.10655,0.072051,0.96735,3.25638,46.32532,89.14196,50.87363,4.97558,0.0,0.0,51.55481,0.0,0.0,HCC,29.25461,41.35196,955396.0,955400.0,19966040.0
0.0,0.0,0.0,0.0,0.66,2018-07-03 00:00:00.0,0.0,,2.44,0.0,0.0,0.0,0.0,0.0,0.0,28.48,0.0,22.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEWG,0.0,0.0,42459.0,0.0,0.0
0.755,7.92444,2.99179,0.0,0.79,2019-05-23 00:00:00.0,0.1975,2019-06-28 00:00:00.0,2.66,0.0,30.65193,12664.58,1.24152,10.25937,12.79699,48.73,0.0,28.2425,0.0,2199.998,73.67228,1.92308,4.66981,1.62672,5.5394,4.97012,21.35443,23.92229,0.78045,1.10936,2.75825,13.38526,22.13138,17.86754,0.0,1.0661,0.0,74.074,0.0,0.0,HCSG,6.34855,6.77891,701267.0,701270.0,18026040.0
0.78531,8.15114,0.0,0.0,1.6,2019-05-16 00:00:00.0,0.4,2019-09-23 00:00:00.0,3.92,0.0,315.6955,0.0,1.73911,0.0,0.0,59.32,3.14042,36.7202,86.41093,347.2513,6.64003,11.11258,5.83707,22.46264,16.79738,1.82537,14.30961,23.48328,0.074386,1.48254,0.0,1.81491,7.7296,0.0,14.41025,0.0,0.0,8.50272,0.0,0.0,HCI,47.55834,90.68809,46509.0,46510.0,1188390.0
0.74707,15.50201,0.0,0.0,1.52,2019-04-05 00:00:00.0,0.38,2019-07-17 00:00:00.0,0.8,0.0,8.6439,10.43551,14.32347,0.0,0.0,229.99,0.0,163.0,0.30224,406.886,1.41983,51.68894,47.94432,70.70925,67.07857,1.83632,12.73309,13.3194,1.540902,6.23036,0.0,1.32183,15.05087,0.0,2.30844,15.30273,0.0,2.13275,0.0,0.0,HIFS,0.0,0.33156,3445.0,3440.0,144060.0
0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.68,0.0,20.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HCM,0.0,0.0,191105.0,0.0,0.0
0.31459,0.0,0.0,0.0,1.48,2019-05-03 00:00:00.0,0.37,2019-08-21 00:00:00.0,4.59,0.0,9084.103,50.16506,2.2299,61.26896,61.11138,33.58,2.3121,24.47,98.70311,15405.39,476.9258,15.09857,60.94622,23.05264,19.61449,2.63902,9.40814,14.45356,0.001591,8.54125,0.0,8.15256,19.55259,8.71473,0.0,0.0,0.0,477.983,0.0,0.0,HCP,47.38881,98.74913,3798243.0,3798240.0,64940300.0
2.93585,10.27379,0.92137,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.11375,16.07808,28.20398,1.87,15.70065,0.8,28.03109,38.96825,13.57,3.79318,11.49582,6.20925,20.6009,0.23417,7.46475,7.6044,0.0,0.87422,0.0,1.34243,2.99974,2.06138,18.55436,0.0,0.0,45.05,0.0,0.0,HGSH,41.51378,70.98045,1737.0,1740.0,227760.0
2.10988,11.99639,1.531,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.79477,11.32887,22.47753,16.65,0.34484,1.55,55.04324,289.1159,96.66562,0.0,9.8694,2.04302,13.35407,0.35685,2.4704,3.57336,0.0,0.36847,1.21417,5.9182,8.75166,6.50651,0.0,6.40993,0.0,101.8014,0.0,0.0,HCR,35.56111,55.18578,1293169.0,1293170.0,22649000.0
0.27723,24.46342,2.04883,0.0,0.0,,0.0,,0.0,0.0,37.16324,32.77648,1.3014,37.21648,31.1861,82.45,0.0,30.25,0.0,1562.775,0.0,22.94476,19.74622,31.21221,24.44089,8.15866,0.0,46.72433,1.257273,9.19357,0.0,14.06284,19.05704,19.05704,32.62598,37.03912,0.0,1.60628,0.0,0.0,HLG,0.0,0.0,14198.0,14200.0,300730.0
0.0,0.0,2.34457,0.0,0.0,,0.0,,0.0,0.0,0.0,28.8487,0.0,54.44939,47.54084,3.79,0.0,0.352,0.0,24.10564,35.39353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07879,1.91015,0.0,0.0,0.0,0.0,7.28862,0.0,40.85701,0.0,0.0,HAIR,128.5774,0.0,364394.0,364390.0,6896600.0
0.50068,0.0,1.19855,0.0,0.0,,0.0,,0.0,0.0,0.0,23.02002,2.10818,79.38918,81.15447,61.77,4.8689,40.75,0.0,6423.911,133.953,8.21532,6.3596,13.90548,14.12494,0.0,15.66807,20.15957,0.0,1.31446,0.9324,10.44443,0.0,17.71192,0.0,8.54192,0.0,151.1508,0.0,0.0,HLF,133.5051,0.0,2368565.0,2368570.0,45975210.0
0.31614,9.96578,0.0,0.0,0.84,2019-05-03 00:00:00.0,0.21,2019-08-19 00:00:00.0,2.33,0.0,22.26027,5.88411,3.3597,0.0,0.0,48.24,0.0,32.5869,1.79293,340.8562,7.71201,31.7033,29.92522,36.9912,36.47094,1.10314,9.92108,10.70929,0.481094,3.26639,0.0,1.41638,10.54948,0.0,0.0,25.92345,0.0,9.47349,0.0,0.0,HBCP,0.0,1.79293,9371.0,9370.0,245350.0
0.42821,18.10608,0.0,0.0,0.65,2019-06-19 00:00:00.0,0.57316,,0.51,0.0,25.15891,24.08099,2.95589,0.0,0.0,130.39,0.0,85.43,79.45284,95840.17,697.7476,33.11745,31.49828,50.94324,48.80717,6.51281,35.239,43.14781,1.715011,11.70048,0.0,0.0,0.0,0.0,9.56435,16.25116,0.0,910.9374,0.0,0.0,HDB,0.0,157.5682,568954.0,568950.0,13821390.0
1.2063,32.97241,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.7568,0.0,0.0,63.13,15.48116,18.27,239.599,355.685,11.11071,2.49868,4.09013,6.11616,7.77505,5.09926,17.8494,32.28066,0.0,0.95957,0.0,4.98678,12.89518,0.0,0.0,37.01278,0.0,14.55935,0.0,0.0,HIIQ,61.70702,239.599,625405.0,625410.0,19157820.0
2.35455,0.0,7.81031,0.0,0.0,,0.0,,0.0,0.0,8.5428,47.48717,0.0,86.92639,78.7197,196.0,0.0,90.14,0.90679,5277.183,2.25272,0.0,0.0,0.0,0.0,8.24882,0.0,0.0,0.0,110.6063,7.18741,0.0,0.0,0.0,489.8257,218.3728,0.0,2.5599,0.0,0.0,GWPH,0.89864,0.90679,267047.0,267050.0,8112590.0
0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.79,0.0,23.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HERD,0.0,0.0,153.0,0.0,0.0
1.27128,0.0,2.42411,0.0,0.0,,0.0,,0.0,0.0,37.08711,18.4466,2.0714,32.97284,37.21967,34.5,7.38115,8.25,0.0,162.4019,12.3965,6.8122,10.938,4.01597,17.86429,3.41264,4.48562,5.35869,0.144489,0.55732,0.92409,47.48978,236.2188,76.32241,0.0,65.87844,0.0,14.6308,0.0,0.0,HEAR,0.0,0.0,674977.0,674980.0,15145680.0
0.0,0.0,11.82256,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.85,0.0,9.0651,0.0,303.3713,17.09804,0.0,0.0,0.0,0.0,2.26943,0.0,0.0,0.0,71.36469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.36717,0.0,0.0,HARP,0.0,0.0,29148.0,29150.0,354730.0
1.15997,0.0,2.05897,0.0,0.0,,0.0,,0.0,0.0,60.87758,30.39652,2.29479,39.18285,39.14811,47.1301,6.03571,35.35,154.7238,6758.439,170.136,7.16678,6.64933,11.38647,10.95757,3.91863,13.04718,17.23905,0.283176,1.09875,1.06634,8.95261,28.53157,10.87621,3.25035,16.18814,0.0,170.8402,0.0,0.0,HDS,60.86462,155.5233,2205934.0,2205930.0,31514510.0
0.0,0.0,1.6022,0.0,0.0,,0.0,,0.0,0.0,0.0,70.39943,0.0,0.0,83.26907,4.3,0.0,0.94,0.0,13.52394,8.7221,0.0,0.0,0.0,0.0,4.67054,0.0,0.0,0.0,72.42899,0.0,0.0,0.0,0.0,2.56074,0.0,0.0,14.30651,0.0,0.0,HJLI,0.0,0.0,974656.0,974660.0,4782200.0
0.0,0.0,1.14637,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08,0.0,10.0,0.0,288.65,22.5,0.0,0.0,0.0,0.0,13193.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,0.0,0.0,GXGXU,0.0,0.0,133677.0,133680.0,0.0
0.8561,0.0,2.80546,0.0,0.0,,0.0,,0.0,0.0,15.66072,11.54649,0.0,0.0,0.0,14.8104,0.0,3.62,151.3741,9.50666,1.96186,0.0,0.0,0.0,0.0,4.37731,0.0,0.0,0.0,30.56804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20062,0.0,0.0,HEB,61.0119,156.4886,384377.0,384380.0,3726660.0
0.60119,6.82705,0.0,0.0,0.56,2019-04-18 00:00:00.0,0.14,2019-08-06 00:00:00.0,1.67,0.0,13.75839,16.94723,2.48735,0.0,0.0,37.3,0.0,25.64,0.0,61.97467,1.26079,27.54227,26.71944,34.65369,34.5573,1.26865,11.81145,13.46815,0.978905,3.47957,0.0,1.12444,9.97767,0.0,0.1201,7.85004,0.0,1.84999,0.0,0.0,HFBL,0.0,0.93706,1223.0,1220.0,25310.0
0.64784,0.0,2.74555,0.0,0.0,,0.05,2019-04-16 00:00:00.0,0.0,0.0,0.0,0.0,0.07797,28.67797,33.51963,5.2,0.0,2.27,0.0,10.22704,2.12956,0.0,1.59487,0.0,2.48092,1.00843,0.0,34.50045,0.0,0.69704,2.30979,1.41939,2.77078,2.17654,0.0,0.0,0.0,3.80187,0.0,0.0,HIHO,0.0,0.0,2943.0,2940.0,175460.0
0.67098,17.59691,3.19914,0.0,0.14,2019-06-28 00:00:00.0,0.07,2019-07-15 00:00:00.0,0.11,0.0,38.41536,36.55838,2.15593,40.60658,39.47466,132.6,21.73286,71.47,35.91247,15040.25,113.7168,17.46986,16.93367,23.11325,21.94073,11.18224,37.08706,59.95093,1.560598,7.81513,1.56351,11.89046,20.92859,14.46417,10.61942,16.7968,0.0,133.8336,0.0,0.0,HEI,23.47611,35.96794,710997.0,711000.0,10857800.0
1.68786,0.0,5.57358,0.0,0.88,2019-05-30 00:00:00.0,0.22,2019-09-16 00:00:00.0,2.84,0.0,124.3508,172.7424,0.28114,11.51843,11.75267,43.2,18.98137,24.4601,2.53934,387.3541,12.32238,1.18377,0.76558,2.47972,1.22582,1.1749,15.81683,110.0875,0.885298,0.82421,1.47558,0.60694,1.09799,0.67732,19.0578,17.89304,0.0,12.51548,0.0,0.0,HAYN,2.47645,2.53934,74150.0,74150.0,1082310.0
0.07429,42.90869,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.51732,4.8,627.0257,46.84104,5.83998,0.0,0.0,53.86304,57.38763,0.0,0.0,0.0,0.0,0.6046,0.0,0.0,0.0,0.0,0.0,22.3387,0.0,6.01297,0.0,0.0,GWGH,86.24533,627.0257,48608.0,48610.0,519230.0
0.71464,0.0,1.49205,0.0,2.68,2019-04-26 00:00:00.0,0.67,2019-08-14 00:00:00.0,9.9,0.0,0.0,9.17413,1.74377,72.10421,71.13375,34.0,4.30243,26.3315,348.9431,2853.212,45.29103,39.99643,37.42353,52.44281,50.08938,6.92331,9.86943,15.5181,0.0,5.5745,0.0,8.91532,40.60889,9.52361,1.28396,7.16525,0.0,105.4402,0.0,0.0,HEP,74.24802,349.1559,118606.0,118610.0,2790830.0
0.0,0.0,0.0,0.0,1.504,2019-06-12 00:00:00.0,0.376,2019-06-28 00:00:00.0,11.03,0.0,0.0,0.0,0.0,0.0,0.0,17.15,0.0,11.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEQ,0.0,0.0,41146.0,0.0,0.0
1.95737,0.0,1.68824,0.0,1.0,2019-06-14 00:00:00.0,0.25,2019-06-28 00:00:00.0,1.61,0.0,95.02443,124.715,0.0,71.56489,69.58314,74.81,2.3301,35.5925,72.78955,18870.85,266.2671,4.77099,0.38174,15.26718,9.90991,2.02561,9.67736,0.0,0.0,2.88149,1.56759,0.11419,0.0,0.13488,0.0,17.91502,0.0,303.4387,0.0,0.0,HES,39.35406,73.30336,3247745.0,3247740.0,66256790.0
1.72331,20.86953,0.64268,0.0,0.48,2019-05-16 00:00:00.0,0.12,2019-09-03 00:00:00.0,1.87,0.0,0.86927,34.67092,4.61486,29.05028,31.22199,44.25,19.56761,24.24,53.23826,1235.235,46.84614,5.53604,8.1903,8.0207,11.69347,1.27098,3.2157,5.57113,6.408975,0.43667,0.611,6.88656,25.55411,10.17179,0.0,3.45245,0.0,48.04492,0.0,0.0,HA,39.41281,65.05138,509752.0,509750.0,15321680.0
1.10992,0.0,1.04473,0.0,5.44,2019-06-05 00:00:00.0,1.36,2019-09-20 00:00:00.0,2.66,0.0,26.2656,9.44899,9.85128,34.1799,34.25851,215.43,13.17582,158.09,0.0,225272.6,1099.087,9.5258,10.16536,13.63481,14.36194,0.0,16.92252,20.78309,0.791267,2.05471,0.2571,22.70667,0.0,36.92904,0.0,7.5252,0.0,1100.286,0.0,0.0,HD,108.2054,0.0,4679959.0,4679960.0,84172750.0
0.24992,3.00961,0.0,0.0,1.28,2019-05-22 00:00:00.0,0.32,2019-09-12 00:00:00.0,2.93,0.0,6.77321,13.26525,1.81129,11.77981,11.79883,44.075,4.07301,33.71,88.83587,4755.096,107.9029,6.97702,6.93755,11.77981,11.79883,2.17773,11.42901,24.09885,3.557966,1.65303,0.0,1.53142,9.24732,1.59503,0.0,10.21684,0.0,108.9369,0.0,0.0,HE,48.40406,93.81371,351502.0,351500.0,7360560.0
